"Course_number","Course_name","Permanent_course_number","Credits","Teacher"
"1122_563127","大一體育","GEPE00001","0.00","陳厚諭"
"1122_563128","大一體育","GEPE00001","0.00","徐煒杰"
"1122_563129","大一體育","GEPE00001","0.00","陳厚諭"
"1122_563130","大一體育","GEPE00001","0.00","黃中興"
"1122_563131","大一體育","GEPE00001","0.00","魏豐閔"
"1122_563132","匹克球","GEPE10002","0.00","林昭光"
"1122_563133","動力伸展與紓壓","GEPE10001","0.00","藍于青"
"1122_563134","五人制足球","GEPE00002","0.00","莊泰源"
"1122_563135","體適能","GEPE10013","0.00","徐煒杰"
"1122_563136","網球","GEPE10008","0.00","莊泰源"
"1122_563137","匹克球","GEPE10002","0.00","藍于青"
"1122_563138","土風舞","GEPE00003","0.00","魏豐閔"
"1122_563139","網球","GEPE10008","0.00","陳厚諭"
"1122_563140","足球","GEPE10010","0.00","徐煒杰"
"1122_563141","羽球","GEPE10009","0.00","林正仰"
"1122_563142","飛盤","GEPE10012","0.00","林昭光"
"1122_563143","桌球","GEPE10005","0.00","黃中興"
"1122_563144","羽球","GEPE10009","0.00","林正仰"
"1122_563145","動力伸展與紓壓","GEPE10001","0.00","藍于青"
"1122_563146","匹克球","GEPE10002","0.00","黃中興"
"1122_563147","桌球","GEPE10005","0.00","黃中興"
"1122_563148","羽球","GEPE10009","0.00","黃志成"
"1122_563149","桌球","GEPE10005","0.00","黃中興"
"1122_563150","羽球","GEPE10009","0.00","黃志成"
"1122_563151","匹克球","GEPE10002","0.00","林昭光"
"1122_563152","桌球","GEPE10005","0.00","黃中興"
"1122_563153","游泳","GEPE10006","0.00","陳厚諭"
"1122_563154","桌球","GEPE10005","0.00","黃中興"
"1122_563155","籃球","GEPE10007","0.00","陳厚諭"
"1122_563156","土風舞","GEPE00003","0.00","魏豐閔"
"1122_563157","太極拳","GEPE10003","0.00","張耀庭"
"1122_563158","游泳","GEPE10006","0.00","魏豐閔"
"1122_563159","太極拳","GEPE10003","0.00","張耀庭"
"1122_564000","微積分甲(二)","GECS10002","4.00","王夏聲"
"1122_564001","微積分甲(二)","GECS10002","4.00","千野由喜"
"1122_564002","微積分甲(二)","GECS10002","4.00","吳昌鴻"
"1122_564003","微積分甲(二)","GECS10002","4.00","張書銘"
"1122_564004","微積分甲(二)","GECS10002","4.00","石至文"
"1122_564005","微積分甲(二)","GECS10002","4.00","陳冠宇"
"1122_564006","微積分甲(二)","GECS10002","4.00","薛名成"
"1122_564007","微積分甲(二)","GECS10002","4.00","余啟哲"
"1122_564008","微積分甲(二)","GECS10002","4.00","葉立明"
"1122_564009","微積分甲(二)","GECS10002","4.00","吳金典"
"1122_564010","微積分甲(二)","GECS10002","4.00","楊春美"
"1122_564011","微積分甲(二)","GECS10002","4.00","王夏聲"
"1122_564012","微積分甲(二)","GECS10002","4.00","科特林"
"1122_564013","微積分甲(二)","GECS10002","4.00","張書銘"
"1122_564014","微積分甲(二)","GECS10002","4.00","莊重"
"1122_564015","微積分甲(二)","GECS10002","4.00","陳子軒"
"1122_564016","微積分甲(二)","GECS10002","4.00","待聘"
"1122_564017","微積分甲(二)","GECS10002","4.00","余啟哲"
"1122_564018","微積分甲(二)","GECS10002","4.00","林武雄"
"1122_564019","微積分甲(二)","GECS10002","4.00","楊春美"
"1122_564020","微積分甲(一)","GECS10001","4.00","余啟哲"
"1122_564021","微積分乙(二)","GECS10004","4.00","洪慧念"
"1122_564022","微積分學而班理論組(二)","GECS10006","1.00","吳昌鴻"
"1122_565000","物理(二)榮譽班","GEPS10004","4.00","簡紋濱"
"1122_565001","物理(二)榮譽班","GEPS10004","4.00","郭昌洋"
"1122_565002","物理(二)","GEPS10002","4.00","科契諾"
"1122_565003","物理(二)","GEPS10002","4.00","林貴林"
"1122_565004","物理(二)","GEPS10002","4.00","陳煜璋"
"1122_565005","物理(二)榮譽班","GEPS10004","4.00","楊本立"
"1122_565006","物理(二)榮譽班","GEPS10004","4.00","林俊良"
"1122_565007","物理(二)","GEPS10002","4.00","籔下篤史"
"1122_565008","物理(二)","GEPS10002","4.00","孟心飛"
"1122_565009","物理(二)","GEPS10002","4.00","李威儀"
"1122_565010","物理(二)","GEPS10012","3.00","張正宏"
"1122_565011","物理二(榮譽班)作業演算","GEPS10008","0.00","簡紋濱"
"1122_565012","物理二(榮譽班)作業演算","GEPS10008","0.00","科契諾"
"1122_565013","物理二作業演算","GEPS10006","0.00","林貴林"
"1122_565014","物理二作業演算","GEPS10006","0.00","陳煜璋"
"1122_565015","物理二(榮譽班)作業演算","GEPS10008","0.00","楊本立"
"1122_565016","物理二(榮譽班)作業演算","GEPS10008","0.00","林俊良"
"1122_565017","物理二作業演算","GEPS10006","0.00","籔下篤史"
"1122_565018","物理二作業演算","GEPS10006","0.00","孟心飛"
"1122_565019","物理實驗(二)","GEPS10010","1.00","梁興弛"
"1122_565020","物理實驗(二)","GEPS10010","1.00","梁興弛"
"1122_565021","物理實驗(二)","GEPS10010","1.00","余彥廷、謝東儒"
"1122_565022","物理實驗(二)","GEPS10010","1.00","杜建明、謝東儒"
"1122_565023","物理實驗(二)","GEPS10010","1.00","許鈺敏"
"1122_565024","物理實驗(二)","GEPS10010","1.00","許鈺敏"
"1122_565025","物理實驗(二)","GEPS10010","1.00","杜建明、謝東儒"
"1122_565026","物理實驗(二)","GEPS10010","1.00","杜建明、謝東儒"
"1122_565029","物理(一)","GEPS10001","4.00","吳光雄"
"1122_566000","化學(二)","GECH00003","3.00","李大偉"
"1122_566001","化學(二)","GECH00003","3.00","李大偉"
"1122_566002","化學(二)","GECH00003","3.00","黃立心"
"1122_566003","化學(二)","GECH00003","3.00","郭俊宏"
"1122_566004","化學(二)","GECH00003","3.00","洪崧富"
"1122_566005","化學(二)","GECH00003","3.00","平松弘嗣"
"1122_566006","化學(二)","GECH00003","3.00","黃立心"
"1122_566007","化學實驗(二)","GECH00004","1.00","黃立心"
"1122_566008","化學實驗(二)","GECH00004","1.00","黃立心"
"1122_566009","化學實驗(二)","GECH00004","1.00","郭俊宏"
"1122_566010","化學實驗(二)","GECH00004","1.00","洪崧富"
"1122_567000","普通生物學(二)","GEBT00002","3.00","廖光文、曲在雯、何奕儒"
"1122_567001","普通生物學(二)","GEBT00002","3.00","趙啟宏、林東毅"
"1122_567002","普通生物學實驗(二)","GEBT00005","1.00","陳文亮"
"1122_567003","普通生物學實驗","GEBT00003","1.00","陳文亮"
"1122_567004","普通生物學實驗","GEBT00003","1.00","林苕吟"
"1122_567005","近代生物學(二)","GEBT00009","3.00","梁美智、黃植懋、高智飛"
"1122_567006","普通生物學(二)","GEBT00002","3.00","莊碧簪、柯立偉"
"1122_567007","普通生物學實驗","GEBT00003","1.00","陳文亮"
"1122_571000","青銀共學太極拳(2)─專業服務學習","GESL00011","2.00","陳俊銘"
"1122_571001","校務活動培訓與實作-基礎服務學習","GESL00008","1.00","游鳳芸"
"1122_571002","烘焙甜點與責任消費─服務學習二","GESL00012","1.00","蕭智尹"
"1122_571003","永續發展與設計實踐-服務學習(二)","GESL00007","3.00","潘美玲"
"1122_574000","JavaScript 網頁程式設計","GEIT10001","3.00","廖文宏"
"1122_574001","Python 與物聯網資料分析","GEIT10002","3.00","廖文宏"
"1122_574002","系統與網路建置管理實務","GEIT10006","3.00","陳昌盛"
"1122_574003","前端網頁系統開發概論","GEIT10008","3.00","陳昌盛"
"1122_574004","資料科學概論與應用實務","GEIT00007","2.00","陳昌盛"
"1122_574005","Kotlin程式設計","GEIT00003","3.00","謝旻錚"
"1122_574006","Python程式設計","GEIT10007","3.00","鄭昌杰"
"1122_574007","資訊安全素養","GEIT00005","2.00","潘美連"
"1122_574008","醫學資訊概論","GEIT00006","2.00","潘美連"
"1122_574009","JavaScript 網頁程式設計","GEIT10001","3.00","廖文宏"
"1122_575000","藝文賞析教育","GEAC00001","0.00","藝文中心"
"1122_575001","藝文賞析教育","GEAC00001","0.00","藝文中心"
"1122_576001","西洋藝術史觀點","AATL00003","3.00","蕭智尹"
"1122_576002","現代藝術觀點","AATL00002","3.00","蕭智尹"
"1122_576003","數位製造與跨領域實作","AATL20008","3.00","魏世昕"
"1122_576004","多媒體與人機互動","AATL00008","2.00","詹力韋"
"1122_579000","華語(一)","GECL00010","2.00","鄭彩娥"
"1122_579001","華語(一)","GECL00010","2.00","許巧蒨"
"1122_579002","華語(一)","GECL00010","2.00","徐微喬"
"1122_579003","華語(二)","GECL00017","2.00","林佳慧"
"1122_579004","華語(二)","GECL00017","2.00","林佳慧"
"1122_579005","華語(三)","GECL00012","2.00","鄭彩娥"
"1122_579006","華語(三)","GECL00012","2.00","楊可欣"
"1122_579007","華語(四)","GECL00019","2.00","林佳慧"
"1122_579008","華語(四)","GECL00019","2.00","楊可欣"
"1122_579009","華語(二)","GECL00017","2.00","楊可欣"
"1122_579010","華語(五)","GECL00018","2.00","許巧蒨"
"1122_579011","華語(六)","GECL00016","2.00","鄭彩娥"
"1122_579012","華語(八)","GECL00015","2.00","徐微喬"
"1122_579013","華語(十)","GECL00013","2.00","郭玫君"
"1122_579014","入門華語會話(一)","GECL00005","2.00","林佳慧"
"1122_579015","入門華語會話(一)","GECL00005","2.00","李曉慧"
"1122_579016","入門華語會話(一)","GECL00005","2.00","劉冠妙"
"1122_579017","入門華語會話(二)","GECL00007","2.00","劉冠妙"
"1122_579018","入門華語會話(二)","GECL00007","2.00","鄭彩娥"
"1122_579019","入門華語會話(二)","GECL00007","2.00","徐微喬"
"1122_579020","入門華語會話(三)","GECL00006","2.00","許巧蒨"
"1122_579021","科技華語","GECL00027","2.00","鄭彩娥"
"1122_579022","唱歌學中文","GECL00026","2.00","林佳慧"
"1122_579023","華語聽讀能力檢測","GECL00029","2.00","郭玫君"
"1122_579024","聽podcast學華語","GECL00030","2.00","徐微喬"
"1122_579025","戀愛華語","GECL00031","2.00","楊可欣"
"1122_579026","華語文教材教法","GECL00021","2.00","鄭彩娥"
"1122_579027","華語文教學實習","GECL00022","2.00","林佳慧"
"1122_599000","學習與閱讀理解策略","GETE10001","2.00","陳鏗任"
"1122_599001","教學原理","GETE10020","2.00","孫之元、游師柔"
"1122_599002","教學實習(語文領域/英文)","GETE20009","2.00","林律君"
"1122_599003","教學實習(自然領域/物理)","GETE20014","2.00","陳聖昌"
"1122_599004","教學實習(自然領域/化學)","GETE20012","2.00","陳雅君"
"1122_599005","教學實習(自然領域/生物)","GETE20013","2.00","佘曉清、待聘"
"1122_599006","生涯規劃暨職業教育與訓練","GETE10015","2.00","盧怡任"
"1122_599007","心理衛生","GETE10004","2.00","楊大和"
"1122_599008","特殊教育導論","GETE10012","2.00","孟瑛如"
"1122_599009","學習困難與補救策略","GETE10003","2.00","孟瑛如"
"1122_599010","教育行政","GETE10007","2.00","姚清煇"
"1122_599011","教育社會學","GETE10006","2.00","張瓊方"
"1122_599012","班級經營","GETE10013","2.00","陳聖昌"
"1122_599013","學習評量(教育測驗與評量)","GETE10002","2.00","羅孟婷"
"1122_599014","教學實習(數學領域/數學)","GETE20008","2.00","梁志平"
"1122_599015","科學教育：理性、思考、創新","GETE20019","2.00","陳雅君"
"1122_599016","科學教育論文研討","HSIE30029","1.00","陳雅君"
"1122_638000","光電工程","PTCP30003","3.00","光電學院"
"1122_638001","光電子學","PTCP30002","3.00","光電學院"
"1122_638002","光電實驗","PTCP30004","1.00","藍宇彬、尤信介"
"1122_638003","光電實驗","PTCP30004","1.00","尤信介、藍宇彬"
"1122_638004","專題演講","PTCP30006","0.00","光電學院"
"1122_638005","論文研討","PTCP30010","0.00","光電學院"
"1122_638006","書報討論-博士班","PTCP30008","1.00","光電學院"
"1122_638007","書報討論","PTCP30007","1.00","光電學院"
"1122_638008","個別研討","PTCP30001","1.00","光電學院"
"1122_638009","科技英文寫作","PTCP30009","2.00","李偉"
"1122_638400","光電系統導論","PTPS30005","3.00","潘瑞文"
"1122_638401","傅氏光學","PTPS30002","3.00","陳怡君"
"1122_638402","非線性光學","PTPS30012","3.00","胡博琛"
"1122_638403","沉浸式顯示技術的互動式智慧生醫系統","PTPS30018","3.00","葉士青"
"1122_638404","光電儀器學","PTPS30004","3.00","詹明哲"
"1122_638405","積層製造與雷射技術應用","PTPS30008","3.00","洪基彬"
"1122_638406","雷射導論","PTPS30011","3.00","楊斯博"
"1122_638407","顯示器驅動電路設計","PTPS30022","3.00","盧志文"
"1122_638408","太陽能電池原理及最新技術","PTLE30019","3.00","曾維宣"
"1122_638500","固態照明技術","PTLE30006","3.00","郭政煌"
"1122_638501","能源技術材料","PTLE30020","3.00","崔容滿"
"1122_638502","薄膜光學","PTLE30014","3.00","蘇海清"
"1122_638503","材料分析","PTLE30011","3.00","楊勝雄"
"1122_638504","半導體雷射工程","PTLE30005","3.00","尤信介"
"1122_638505","奈米電子及光電元件","PTLE30009","3.00","謝建文"
"1122_638506","光電低維度奈米結構","PTLE30003","3.00","謝建文"
"1122_638600","平面顯示概論","PTIB30003","3.00","鄭協昌"
"1122_638601","生醫光電學","PTIB30006","3.00","陳怡君"
"1122_638602","智慧光電影像處理","PTIB30013","3.00","陳顯禎"
"1122_638603","生醫訊號處理","PTIB30005","3.00","林伯是"
"1122_639000","區塊鏈原理與應用","AICA30005","3.00","郭志義"
"1122_639001","行動車聯網 C-V2X 技術與應用服務","AICA30025","3.00","陳建志"
"1122_639002","深度生成模型","AICA30011","3.00","魏澤人"
"1122_639003","強化學習","AICA30008","3.00","林勻蔚"
"1122_639004","電腦網路","AICA30030","3.00","連紹宇"
"1122_639005","計算機圖形學總論","AICA30015","3.00","彭其瀚"
"1122_639006","論文研究","AICA30017","1.00","黃仁竑、綠能學院、謝君偉、郭志義、連紹宇、陳建志、魏澤人、林勻蔚、馬清文、彭其瀚"
"1122_639007","專題研討","AICA30006","1.00","林勻蔚、黃仁竑、謝君偉、郭志義、連紹宇、陳建志、魏澤人、馬清文、彭其瀚"
"1122_639008","量子計算與通訊","AICA30035","3.00","連紹宇"
"1122_639100","遞迴神經網路與變形器","AICA30034","3.00","黃仁竑"
"1122_639101","電腦視覺","AICA30022","3.00","謝君偉"
"1122_639102","深度概率機器學習","AICA30026","3.00","馬清文"
"1122_639103","深度學習研究模組","AICI30002","3.00","賴伯承、綠能學院、郭志義、連紹宇、魏澤人"
"1122_639200","智慧系統研究模組","AIIS30002","3.00","陳建志、綠能學院、歐陽盟、陳榮治、林緯"
"1122_639300","綠能研究模組","AIIG30002","3.00","謝君偉、綠能學院、彭其瀚"
"1122_648300","論文研究","AICA30016","0.00","黃仁竑、綠能學院、謝君偉、郭志義、連紹宇、陳建志、魏澤人、林勻蔚、馬清文、彭其瀚"
"1122_648301","專題研討","AIAI30001","0.00","林勻蔚、黃仁竑、謝君偉、郭志義、陳建志、魏澤人、馬清文、彭其瀚"
"1122_910001","微積分(2)","SESE00093","4.00","蘇承芳"
"1122_910002","工程數學(2)","SESE10231","3.00","曾煜輝"
"1122_910003","地形學","SESE10015","3.00","史天元"
"1122_910004","普通物理(2)","SESE10055","3.00","杜建明"
"1122_910005","營建工程管理","SESE10227","3.00","高明秀"
"1122_910006","基礎科學講座與實驗(2)","SESE10232","0.00","林政寬"
"1122_910007","半導體材料與製程導論","SESE20008","3.00","楊朝堯"
"1122_910008","數位邏輯設計","SESE10049","3.00","林振輝"
"1122_910009","微算機原理與實驗","SESE10039","3.00","林振輝"
"1122_910010","控制與自動化專題實作(4)","SESE20114","1.00","林振輝"
"1122_910011","資料結構","SESE10239","3.00","林振輝"
"1122_910012","無線通訊應用專題實作(4)","SESE20106","1.00","鄭紹宏"
"1122_910013","普通物理(2)","SESE10055","3.00","鄭紹宏"
"1122_910014","人工智慧","SESE20177","3.00","鄭紹宏"
"1122_910015","電腦輔助邏輯電路設計","SESE20064","3.00","系統工程"
"1122_910016","資訊應用專題實作(4)","SESE20263","1.00","系統工程"
"1122_910017","數位影像處理","SESE20264","3.00","系統工程"
"1122_910018","電路學(1)","SESE10165","3.00","謝育立"
"1122_910019","電子實驗(2)","SESE10159","1.00","謝育立"
"1122_910020","導師輔導(2)","SESE00022","0.00","謝育立"
"1122_910021","半導體元件物理","SESE20182","3.00","謝育立"
"1122_910022","半導體元件應用專題實作(4)","SESE20265","1.00","謝育立"
"1122_910023","導師輔導(6)","SESE00064","0.00","葉宗翰"
"1122_910024","光電應用專題實作(4)","SESE20111","1.00","葉宗翰"
"1122_910025","電路學(1)","SESE10165","3.00","葉宗翰"
"1122_910026","微電子技術","SESE20026","3.00","葉宗翰"
"1122_910027","光電子學","SESE20183","3.00","葉宗翰"
